ID	Name	Age	Nationality	Overall	Potential	Club
220085	L. Waldschmidt	22	Germany	73	79	SC Freiburg
240309	Y. Makarenko	27	Ukraine	73	75	RSC Anderlecht
234678	J. Mæhle	21	Denmark	73	81	KRC Genk
204215	A. Reach	25	England	73	77	Sheffield Wednesday
143799	Y. Ayhan	36	Turkey	73	73	MKE Ankaragücü
231095	N. Skubic	29	Slovenia	73	73	Atiker Konyaspor
212408	Frédéric Mendy	29	Guinea Bissau	73	73	Vitória de Setúbal
24248	D. Pizarro	38	Chile	73	73	Universidad de Chile
230328	Pierrino Faria	30	Brazil	73	73	Santos
178616	Adrián González	30	Spain	73	73	Málaga CF
213433	F. Tobio	28	Argentina	73	74	Deportivo Toluca
179897	R. Sigurðsson	32	Iceland	73	73	
158394	K. Reichel	31	Germany	73	73	1. FC Union Berlin
230330	Nivo Serpinho	34	Brazil	73	73	Chapecoense
205243	M. Wagué	27	Mali	73	75	Udinese
192955	M. Klich	28	Poland	73	73	Leeds United
198076	A. Abdennour	28	Tunisia	73	73	Olympique de Marseille
202428	B. Wood	25	United States	73	76	Hannover 96
201149	Álex Pérez	26	Spain	73	75	Real Sporting de Gijón
214206	G. Cano	30	Argentina	73	73	Independiente Medellín
214462	I. Arboleda	22	Colombia	73	80	Club Atlético Banfield
199103	A. Domínguez	31	Ecuador	73	73	Vélez Sarsfield
203455	O. Kragl	28	Germany	73	73	Foggia
210111	José Rodríguez	23	Spain	73	78	Fortuna Sittard
214207	F. Pardo	27	Colombia	73	73	Olympiacos CFP
232639	R. Doan	20	Japan	73	84	FC Groningen
202944	O. Hiljemark	26	Sweden	73	75	Genoa
210881	J. McGinn	23	Scotland	73	78	Aston Villa
220609	V. Vada	22	Argentina	73	79	FC Girondins de Bordeaux
186817	R. Halliche	31	Algeria	73	73	Moreirense FC
194753	L. Marrone	28	Italy	73	73	Hellas Verona
230850	G. Cimirot	25	Bosnia Herzegovina	73	76	Standard de Liège
190915	K. Wilczek	30	Poland	73	73	Brøndby IF
234949	João Amaral	26	Portugal	73	73	Lech Pozna?
181445	R. Bengtsson	32	Sweden	73	73	Malmö FF
206022	E. Johansson	29	Sweden	73	73	Djurgårdens IF
210118	Hélder Lopes	29	Portugal	73	73	AEK Athens
225478	Serginho	24	Brazil	73	78	Kashima Antlers
198599	M. Linnes	26	Norway	73	74	Galatasaray SK
207559	S. Tibbling	23	Sweden	73	79	Brøndby IF
219591	S. Simi?	23	Czech Republic	73	81	Milan
212424	W. Trapp	25	United States	73	77	Columbus Crew SC
243656	N. Radonji?	22	Serbia	73	80	Olympique de Marseille
188616	M. Sau	30	Italy	73	73	Cagliari
190664	J. Schieber	29	Germany	73	73	FC Augsburg
191688	Botía	29	Spain	73	73	Al Hilal
221641	W. Kanon	24	Ivory Coast	73	77	ADO Den Haag
229321	Amilton	28	Brazil	73	73	CD Aves
232905	J. Ito	25	Japan	73	75	Kashiwa Reysol
204234	Edgar Badía	26	Spain	73	77	CF Reus Deportiu
18122	N. Penneteau	37	France	73	73	Sporting de Charleroi
211147	V. Lazaro	22	Austria	73	78	Hertha BSC
189899	V. Wormgoor	29	Netherlands	73	73	SK Brann
215245	A. Hunou	24	France	73	78	Stade Rennais FC
226765	L. Gamba	31	Argentina	73	73	Club Atlético Huracán
227789	Kim Seung Joon	23	Korea Republic	73	75	Ulsan Hyundai FC
192205	R. Krhin	28	Slovenia	73	73	FC Nantes
174542	J. Herrera	37	Chile	73	73	Universidad de Chile
200911	B. Stancu	31	Romania	73	73	Bursaspor
224719	A. Tashaev	24	Russia	73	77	Spartak Moscow
190671	M. Frantz	31	Germany	73	73	SC Freiburg
206544	R. Bezus	27	Ukraine	73	73	Sint-Truidense VV
155344	Shin Hwa Yong	35	Korea Republic	73	73	Suwon Samsung Bluewings
181456	R. Genevois	30	Haiti	73	73	Stade Malherbe Caen
229585	M. Degenek	24	Australia	73	80	
230353	Oswaldito Cuba	34	Brazil	73	73	Chapecoense
215250	C. Rigamonti	31	Argentina	73	73	Belgrano de Córdoba
188370	Wallace	30	Brazil	73	73	Göztepe SK
189650	J. Kova?ík	30	Czech Republic	73	73	Viktoria Plze?
236499	Douglas Luiz	20	Brazil	73	83	Girona FC
181459	V. Torosidis	33	Greece	73	73	Olympiacos CFP
198868	N. Isimat-Mirin	26	France	73	74	PSV
205524	Rúben Ferreira	28	Portugal	73	73	Clube Sport Marítimo
216020	L. Gil	27	Argentina	73	74	Rosario Central
226773	P. Diop	20	Spain	73	84	Olympique Lyonnais
228821	Z. Machach	22	France	73	80	Carpi
204246	M. Bettinelli	26	England	73	77	Fulham
231638	A. Peñaranda	21	Venezuela	73	81	Watford
204247	K. Frei	24	Turkey	73	76	Medipol Ba?ak?ehir FK
208088	Sergi Samper	23	Spain	73	80	FC Barcelona
228312	R. Lod	25	Finland	73	77	Real Sporting de Gijón
183256	H. Saivet	27	Senegal	73	73	Bursaspor
197081	A. Regattin	26	Morocco	73	73	Akhisar Belediyespor
230361	Mauro Cildinho	34	Brazil	73	73	Sport Club do Recife
210394	J. Ikoko	24	DR Congo	73	78	En Avant de Guingamp
199387	P. Chavarría	30	Argentina	73	73	Stade de Reims
183774	R. Bennett	28	England	73	73	Wolverhampton Wanderers
190942	K. Hansen	29	Denmark	73	73	FC Midtjylland
196318	S. Gürler	26	Turkey	73	73	SD Huesca
7647	D. Dainelli	39	Italy	73	73	Livorno
208607	M. Mantovani	33	Argentina	73	73	UD Las Palmas
221919	A. Zeneli	23	Kosovo	73	77	SC Heerenveen
231391	João Carvalho	21	Portugal	73	82	Nottingham Forest
183519	N. Barazite	28	Netherlands	73	73	Yeni Malatyaspor
199392	M. Aguirregaray	29	Uruguay	73	73	Al Fateh
214497	A. Ricaurte	26	Colombia	73	75	Independiente Medellín
169697	D. Randolph	31	Republic of Ireland	73	73	Middlesbrough
168930	Omar Ramos	30	Spain	73	73	Real Oviedo
190947	D. Jensen	26	Denmark	73	76	FC Utrecht
225252	J. Duque	26	Colombia	73	77	Millonarios FC
234468	E. Reynoso	22	Argentina	73	80	Boca Juniors
218341	J. Elez	24	Croatia	73	77	Hannover 96
142822	J. Gutiérrez	34	Argentina	73	73	Defensa y Justicia
177126	M. Leye	35	Senegal	73	73	Royal Excel Mouscron
186598	K. Naughton	29	England	73	73	Swansea City
203239	Caio Secco	27	Brazil	73	75	CD Feirense
215015	B. Bianchi	29	Argentina	73	73	Atlético Tucumán
236007	E. Barco	19	Argentina	73	88	Atlanta United
204776	T. Leistner	27	Germany	73	74	Queens Park Rangers
211176	R. Kishna	23	Netherlands	73	77	ADO Den Haag
213480	F. Bachirou	28	Comoros	73	73	Malmö FF
239593	K. Rezaei	26	Iran	73	75	Club Brugge KV
181481	D. Vukovic	33	Australia	73	73	KRC Genk
193001	R. Nouri	33	France	73	73	AC Ajaccio
219626	J. Gómez	24	Argentina	73	78	Club Atlético Lanús
156650	Y. Gouffran	32	France	73	73	Göztepe SK
223978	Manu García	20	Spain	73	84	Toulouse Football Club
189930	I. Köyba??	28	Turkey	73	73	Fenerbahçe SK
192490	Juan Villar	30	Spain	73	73	CA Osasuna
226539	Y. Namli	24	Denmark	73	76	PEC Zwolle
237291	G. Blanco	26	Argentina	73	74	Málaga CF
176619	A. Ramos	32	Colombia	73	73	Granada CF
181483	M. Jedinák	33	Australia	73	73	Aston Villa
186347	M. Rybus	28	Poland	73	73	Lokomotiv Moscow
158956	J. Barroso	33	Argentina	73	73	Colo-Colo
199661	A. Cohen	29	Israel	73	73	FC Ingolstadt 04
200429	B. Raman	23	Belgium	73	79	Fortuna Düsseldorf
155885	A. McGeady	32	Republic of Ireland	73	73	Sunderland
203502	B. Reid	25	England	73	78	Cardiff City
204526	Hervías	25	Spain	73	76	SD Eibar
143598	L. Pocrnjic	36	Argentina	73	73	Club Atlético Aldosivi
221422	S. Ingason	24	Iceland	73	78	
188654	T. Heurtaux	29	France	73	73	MKE Ankaragücü
201967	G. Wikheim	25	Norway	73	76	FC Midtjylland
220655	Valdivia	23	Brazil	73	78	Al Ittihad
236527	S. Cáseres	21	Argentina	73	83	Villarreal CF
189167	A. Gunnarsson	29	Iceland	73	73	Cardiff City
200433	L. Hinterseer	27	Austria	73	74	VfL Bochum 1848
206577	S. Peeters	26	Belgium	73	76	Stade Malherbe Caen
226289	U. Agbo	22	Nigeria	73	80	Standard de Liège
224242	D. Luckassen	22	Netherlands	73	77	Hertha BSC
236786	M. Terrier	21	France	73	83	Olympique Lyonnais
222707	Marcos Guilherme	22	Brazil	73	79	Al Wehda
226803	T. Parker	25	United States	73	78	New York Red Bulls
230899	A. Lookman	20	England	73	85	Everton
172019	P. Mouche	30	Argentina	73	73	San Lorenzo de Almagro
137460	A. Rosina	34	Italy	73	73	US Salernitana 1919
183540	B. Bannan	28	Scotland	73	73	Sheffield Wednesday
230389	Édundo Oliveira	26	Brazil	73	73	Cruzeiro
200438	Guilherme	27	Brazil	73	73	Yeni Malatyaspor
212214	A. Solari	26	Argentina	73	74	Racing Club
234742	H. Barnes	20	England	73	84	West Bromwich Albion
244470	V. Coufal	25	Czech Republic	73	76	SK Slavia Praha
186614	S. Di Carmine	29	Italy	73	73	Hellas Verona
226807	C. Roldan	23	United States	73	79	Seattle Sounders FC
183287	F. Lemoine	31	France	73	73	FC Lorient
184823	Djalma	31	Angola	73	73	Alanyaspor
231416	D. Lukebakio	20	Belgium	73	81	Fortuna Düsseldorf
183288	Y. Benalouane	31	Tunisia	73	73	Leicester City
158969	L. Pisculichi	34	Argentina	73	73	Argentinos Juniors
164857	Edinho	35	Portugal	73	73	CD Feirense
230393	Paolito Serra	26	Brazil	73	73	Botafogo
189177	J. Fleck	26	Scotland	73	74	Sheffield United
235002	L. Rosi?	25	Serbia	73	78	SC Braga
226811	F. Soldano	23	Argentina	73	79	Unión de Santa Fe
190459	A. Hansen	28	Norway	73	75	Rosenborg BK
217085	V. García	24	Venezuela	73	78	Vitória Guimarães
218621	F. Sánchez	28	Argentina	73	73	Estudiantes de La Plata
188413	C. Carmona	31	Chile	73	73	Colo-Colo
190461	B. Sigurðarson	27	Iceland	73	74	
204542	Y. Yotún	28	Peru	73	73	Orlando City SC
212478	G. Zardes	26	United States	73	74	Columbus Crew SC
160766	J. Ménez	31	France	73	73	Club América
193535	S. Prediger	31	Argentina	73	73	Club Atlético Tigre
207616	A. Webster	23	England	72	77	Bristol City
142592	I. Damonte	36	Argentina	72	72	Club Atlético Huracán
230144	A. Dioussé	20	Senegal	72	80	AS Saint-Étienne
188930	Laure	33	Spain	72	72	AD Alcorcón
210947	N. Karelis	26	Greece	72	75	PAOK
146947	Vesga	25	Spain	72	77	CD Leganés
233219	V. Jovanovi?	22	Serbia	72	78	FC Girondins de Bordeaux
240899	J. Filipovi?	25	Croatia	72	75	Sporting Lokeren
199940	J. Cuevas	30	Argentina	72	72	CD Everton de Viña del Mar
219652	Rober Ibáñez	25	Spain	72	75	Getafe CF
236548	J. Zmrhal	24	Czech Republic	72	75	SK Slavia Praha
206085	J. Murphy	23	England	72	80	Newcastle United
209669	D. Siovas	29	Greece	72	72	CD Leganés
220165	J. Pohjanpalo	23	Finland	72	77	Bayer 04 Leverkusen
231685	R. Pierre-Gabriel	20	France	72	82	AS Monaco
176901	H. Droguett	35	Chile	72	72	CD Universidad de Concepción
200966	B. Corgnet	31	France	72	72	RC Strasbourg Alsace
203782	A. Benali	26	Libya	72	73	Crotone
204550	V. Ibarbo	28	Colombia	72	72	Sagan Tosu
210438	F. Boulaya	25	Algeria	72	75	FC Metz
222982	A. Blin	21	France	72	80	Amiens SC
210695	H. Aleesami	26	Norway	72	72	Palermo
224263	J. Kenny	21	England	72	79	Everton
241671	D. Livakovi?	22	Croatia	72	80	Dinamo Zagreb
184071	R. Koolwijk	32	Netherlands	72	72	Excelsior
190471	B. Parker	32	South Africa	72	72	Kaizer Chiefs
207624	K. Omeruo	24	Nigeria	72	79	CD Leganés
216072	G. Letizia	28	Italy	72	72	Benevento
209673	D. Dessoleil	25	Belgium	72	75	Sporting de Charleroi
210697	C. Nørgaard	24	Denmark	72	79	Fiorentina
146953	Manu Del Moral	34	Spain	72	72	Gimnàstic de Tarragona
149258	A. Cordaz	35	Italy	72	72	Crotone
220938	J. Correa	25	Argentina	72	75	Clube Sport Marítimo
222986	M. Morishige	31	Japan	72	72	FC Tokyo
238858	Bruno Tabata	21	Brazil	72	81	Portimonense SC
192778	I. Mboyo	31	Belgium	72	72	KV Kortrijk
197900	P. Kasami	26	Switzerland	72	73	FC Sion
213260	S. Montoya	26	Colombia	72	73	Millonarios FC
222988	T. Aoyama	32	Japan	72	72	Sanfrecce Hiroshima
242444	João Félix	18	Portugal	72	88	SL Benfica
225293	H. Diallo	23	Senegal	72	80	FC Metz
245261	Bruno Lamas	24	Brazil	72	77	Santa Clara
216334	P. Gerkens	23	Belgium	72	77	RSC Anderlecht
217870	G. Di Lorenzo	24	Italy	72	76	Empoli
177934	S. Sam	30	Germany	72	72	VfL Bochum 1848
193550	B. Kayal	30	Israel	72	72	Brighton & Hove Albion
203279	Wellington Nem	26	Brazil	72	74	Shakhtar Donetsk
23823	A. Johansson	36	Sweden	72	72	IFK Norrköping
233231	Jon Bautista	22	Spain	72	78	Real Sociedad
183567	E. Mulder	29	Netherlands	72	73	Swansea City
203024	Isaías	31	Spain	72	72	Adelaide United
208144	D. Bessa	25	Italy	72	76	Genoa
212240	K. Karaman	24	Turkey	72	76	Fortuna Düsseldorf
148496	A. Malarz	38	Poland	72	72	Legia Warszawa
215056	C. Carbonero	27	Colombia	72	72	Deportivo Cali
215568	Naranjo	23	Spain	72	78	CD Tenerife
163600	J. Ruddy	31	England	72	72	Wolverhampton Wanderers
52752	T. Barnetta	33	Switzerland	72	72	FC St. Gallen
203793	A. Jóhannsson	27	United States	72	72	SV Werder Bremen
237841	M. Murillo	22	Panama	72	80	New York Red Bulls
206098	Patric	25	Spain	72	75	Lazio
234514	O. El Hajjam	27	Morocco	72	73	Amiens SC
52498	M. Lehmann	35	Germany	72	72	1. FC Köln
210964	F. Ceccherini	26	Italy	72	77	Fiorentina
215060	N. Aguirre	27	Argentina	72	72	Granada CF
223765	R. Bauer	23	Germany	72	76	1. FC Nürnberg
230421	Otávinho Vila	34	Brazil	72	72	Cruzeiro
223510	A. Mendy	24	France	72	77	FC Girondins de Bordeaux
231447	D. Malen	19	Netherlands	72	83	PSV
187415	V. Granat	31	Russia	72	72	
226584	P. Aránguiz	21	Chile	72	81	FC Dallas
230424	Sandelas Júnior	26	Brazil	72	72	Santos
191256	O. Hawsawi	34	Saudi Arabia	72	72	Al Wehda
203801	F. Silva	32	Chile	72	72	Independiente
207641	B. Carrasco	27	Chile	72	72	Tiburones Rojos de Veracruz
215321	J. Schunke	31	Argentina	72	72	Estudiantes de La Plata
175897	S. Ujkani	29	Kosovo	72	72	Çaykur Rizespor
198426	G. Castellani	30	Argentina	72	72	Atlético Nacional
137242	L. Jiménez	34	Chile	72	72	CD Palestino
205594	Dener	26	Brazil	72	74	Portimonense SC
211738	M. Flekken	25	Netherlands	72	75	SC Freiburg
224538	Pedro Nuno	23	Portugal	72	79	Moreirense FC
232730	D. Kamada	21	Japan	72	79	Sint-Truidense VV
167706	N. Bendtner	30	Denmark	72	72	Rosenborg BK
221467	Lee Chang Min	24	Korea Republic	72	77	Jeju United FC
225563	João Pedro	21	Brazil	72	81	FC Porto
226075	M. Bakakis	27	Greece	72	73	AEK Athens
182043	Zeng Cheng	31	China PR	72	72	Guangzhou Evergrande Taobao FC
186139	M. James	26	England	72	72	Leicester City
186651	G. Vural	30	Turkey	72	72	Akhisar Belediyespor
199964	M. Pérez	27	Colombia	72	72	Deportes Tolima
204060	T. Chery	30	Netherlands	72	72	Kayserispor
168732	D. Mili?evi?	32	Bosnia Herzegovina	72	72	KAS Eupen
109852	G. McAuley	38	Northern Ireland	72	72	Rangers FC
207645	M. Barrow	25	Gambia	72	73	Reading
212253	A. Scholz	25	Denmark	72	76	FC Midtjylland
230429	Timo Triano	34	Brazil	72	72	Botafogo
191005	A. Elmohamady	30	Egypt	72	72	Aston Villa
203038	Lucas Piazon	24	Brazil	72	77	Chelsea
214302	C. Baeza	24	Chile	72	78	Colo-Colo
237086	Kim Min Jae	21	Korea Republic	72	79	Jeonbuk Hyundai Motors
184606	Fábio Pacheco	30	Portugal	72	72	Moreirense FC
200223	A. Maher	24	Netherlands	72	75	AZ Alkmaar
205343	J. Akpa Akpro	25	Ivory Coast	72	75	US Salernitana 1919
208159	M. Frey	23	Switzerland	72	78	Fenerbahçe SK
219167	S. Vittor	29	Argentina	72	73	CD Universidad de Concepción
209440	Romarinho	27	Brazil	72	72	Al Ittihad
237600	B. Srarfi	21	Tunisia	72	80	OGC Nice
239904	D. Khocholava	25	Georgia	72	75	Shakhtar Donetsk
159265	C. Puggioni	37	Italy	72	72	Benevento
181281	T. Necid	28	Czech Republic	72	72	ADO Den Haag
193569	T. Lees	27	England	72	73	Sheffield Wednesday
214562	L. Castro	29	Colombia	72	72	Kaizer Chiefs
228386	P. Cissé	22	Senegal	72	82	Olympiacos CFP
230434	Pimentiscinho	30	Brazil	72	72	Vitória
192546	E. Stevens	27	Republic of Ireland	72	72	Sheffield United
193314	Aitor	27	Spain	72	75	Levante UD
206115	I. Hayden	23	England	72	79	Newcastle United
228644	R. Strieder	25	Germany	72	75	FC Utrecht
188196	R. Noir	31	Argentina	72	72	Atlético Tucumán
201509	Juankar	28	Spain	72	72	Málaga CF
212261	Brandon Thomas	23	Spain	72	79	CA Osasuna
232229	J. Bijlow	20	Netherlands	72	82	Feyenoord
220710	H. Wilson	21	Wales	72	84	Derby County
226086	A. González	24	Argentina	72	77	Godoy Cruz
211239	C. Jean	22	France	72	77	Toulouse Football Club
232999	T. Adams	19	United States	72	84	New York Red Bulls
201000	O. Zahustel	27	Czech Republic	72	73	Sparta Praha
161832	Casadesús	33	Spain	72	72	AD Alcorcón
201257	T. Moulin	28	France	72	73	MKE Ankaragücü
204841	D. Riascos	32	Colombia	72	72	Dalian YiFang FC
210985	B. Osborn	23	England	72	78	Nottingham Forest
230441	Vieiraldo Junior	26	Brazil	72	72	Sport Club do Recife
220714	P. Billing	22	Denmark	72	83	Huddersfield Town
220715	E. Ponce	21	Argentina	72	80	AEK Athens
236075	Enzo Merques	34	Brazil	72	72	Internacional
234028	Rômulo Calsede	30	Brazil	72	72	Atlético Mineiro
236076	Marlion Simões	26	Brazil	72	72	Ceará Sporting Club
202541	Jota	27	Spain	72	72	Birmingham City
219181	Pedro Tiba	29	Portugal	72	72	Lech Pozna?
199726	M. Torsiglieri	30	Argentina	72	72	Club Atlético Lanús
137774	D. Maietta	35	Italy	72	72	Empoli
223278	E. Özgenç	33	Turkey	72	72	MKE Ankaragücü
227886	D. Buitrago	27	Colombia	72	73	América de Cali
232238	C. Peralta	28	Colombia	72	72	La Equidad
121134	A. Walke	35	Germany	72	72	FC Red Bull Salzburg
209711	R. Thelander	26	Denmark	72	72	Vitesse
222511	E. Unsain	23	Argentina	72	79	Defensa y Justicia
228144	Jorge Pombo	24	Spain	72	79	Real Zaragoza
230448	Porphirinho	30	Brazil	72	72	Chapecoense
192816	L. Cabrera	26	Uruguay	72	75	Getafe CF
204337	G. Núñez	30	Argentina	72	72	Atlético Tucumán
223537	E. Berggreen	25	Denmark	72	76	1. FSV Mainz 05
190769	E. Lamanna	28	Italy	72	74	Spezia
201266	K. Kusk	26	Denmark	72	72	Aalborg BK
186674	R. Espinoza	31	Honduras	72	72	Sporting Kansas City
202547	J. Bahebeck	25	France	72	75	FC Utrecht
152883	C. Marshall	33	United States	72	72	Seattle Sounders FC
222515	Z. Ferhat	25	Algeria	72	75	Le Havre AC
196916	M. Pack	27	England	72	73	Bristol City
198196	P. Lasogga	26	Germany	72	75	Hamburger SV
225844	D. Verde	22	Italy	72	82	Real Valladolid CF
230452	Alessinito	34	Brazil	72	72	Ceará Sporting Club
209973	J. Nsame	25	Cameroon	72	77	BSC Young Boys
213813	A. Fransson	24	Sweden	72	77	IFK Norrköping
176693	J. Babin	31	France	72	72	Real Sporting de Gijón
225591	L. Suárez	22	Argentina	72	80	Real Valladolid CF
170039	R. Shotton	29	England	72	72	Middlesbrough
218936	Rafa Soares	23	Portugal	72	80	Vitória Guimarães
226616	J. Galván	26	Argentina	72	75	Club Atlético Colón
193336	V. Belec	28	Slovenia	72	74	Sampdoria
211513	T. Lawrence	24	Wales	72	78	Derby County
221753	M. Sobottka	24	Germany	72	78	Fortuna Düsseldorf
224057	A. Farías	30	Argentina	72	72	CD Palestino
233529	F. Gaibor	26	Ecuador	72	73	Independiente
241721	Rafael Leão	19	Portugal	72	86	LOSC Lille
180281	Fernandinho	32	Brazil	72	72	Chongqing Dangdai Lifan FC SWM Team
51257	P. Crouch	37	England	72	72	Stoke City
227642	S. Adegbenro	22	Nigeria	72	80	Rosenborg BK
202811	E. Martínez	25	Argentina	72	77	Arsenal
206651	Roberto Torres	29	Spain	72	72	CA Osasuna
240699	N. De la Cruz	21	Uruguay	72	79	River Plate
190779	Rúben Micael	31	Portugal	72	72	Vitória de Setúbal
191547	S. Koroki	31	Japan	72	72	Urawa Red Diamonds
139836	C. Medjani	33	Algeria	72	72	Sivasspor
211260	M. Makola	32	South Africa	72	72	Orlando Pirates
216380	D. Sinkgraven	22	Netherlands	72	75	Ajax
226108	F. Romagna	21	Italy	72	86	Cagliari
186684	Kiko Olivas	29	Spain	72	72	Real Valladolid CF
203581	I. Balliu	26	Albania	72	74	FC Metz
210237	T. Pledl	24	Germany	72	75	FC Ingolstadt 04
230461	Leordinho Paes	30	Brazil	72	72	Santos
231485	A. Tuanzebe	20	England	72	83	Aston Villa
186941	R. Wolf	30	Germany	72	72	Fortuna Düsseldorf
205630	L. Abecasis	28	Argentina	72	72	Godoy Cruz
240190	P. Kunde Malong	22	Cameroon	72	79	1. FSV Mainz 05
202559	Y. Orozco	27	Venezuela	72	72	Deportes Tolima
232255	A. Bouzat	24	Argentina	72	78	Vélez Sarsfield
237631	L. Mothiba	22	South Africa	72	81	RC Strasbourg Alsace
211265	A. Rojas	32	Argentina	72	72	San Lorenzo de Almagro
213313	R. Walter	23	France	72	78	OGC Nice
169281	S. Gakpé	31	Togo	72	72	KSV Cercle Brugge
199490	Joselu	27	Spain	72	73	Real Oviedo
138306	Angulo	34	Spain	72	72	Górnik Zabrze
226626	Ricardo Valente	27	Portugal	72	72	Clube Sport Marítimo
236610	M. Kean	18	Italy	72	87	Juventus
207683	S. Dioudis	25	Greece	72	75	Panathinaikos FC
149571	S. Pellissier	39	Italy	72	72	Chievo Verona
202052	B. Afobe	25	DR Congo	72	76	Stoke City
201285	C. Gytkjær	28	Denmark	72	72	Lech Pozna?
213317	Kim Jin Su	26	Korea Republic	72	73	Jeonbuk Hyundai Motors
213829	A. Cerri	22	Italy	72	80	Cagliari
203590	F. Hübner	27	Germany	72	74	1. FC Union Berlin
209990	R. Strebinger	25	Austria	72	76	SK Rapid Wien
223046	A. Çal?k	24	Turkey	72	77	Galatasaray SK
165190	J. Ledley	31	Wales	72	72	Derby County
234822	A. Mobara	24	South Africa	72	77	Orlando Pirates
155463	V. G?man	29	Romania	72	72	Al Shabab
182343	Hao Junmin	31	China PR	72	72	Shandong Luneng TaiShan FC
206152	L. Aued	31	Argentina	72	72	Universidad Católica
149064	C. Molinaro	34	Italy	72	72	Frosinone
214601	S. Medina	26	Colombia	72	74	Monterrey
224841	K. Diks	21	Netherlands	72	79	Fiorentina
167753	A. Büyük	30	Turkey	72	72	Yeni Malatyaspor
198474	Guitián	27	Spain	72	74	Real Zaragoza
200778	C. Christie	25	Republic of Ireland	72	75	Fulham
201290	R. Žulj	26	Austria	72	74	1. FC Union Berlin
223818	João Afonso	28	Portugal	72	72	Vitória Guimarães
213323	S. Decarli	26	Switzerland	72	75	Club Brugge KV
155979	R. McCormack	31	Scotland	72	72	Central Coast Mariners
232523	B. Trawally	23	Gambia	72	78	Guizhou Hengfeng FC
178251	R. Danzé	31	France	72	72	Stade Rennais FC
226380	Hwang Hee Chan	22	Korea Republic	72	82	Hamburger SV
215373	S. Coopman	23	Belgium	72	77	KV Oostende
219469	S. Perica	22	Croatia	72	77	Frosinone
223053	A. Mena	30	Ecuador	72	72	Cruz Azul
211022	Rubén García	24	Spain	72	77	CA Osasuna
230478	Jairinhazo	30	Brazil	72	72	Sport Club do Recife
234574	Diogo Dalot	19	Portugal	72	84	Manchester United
190542	Pedro Sánchez	31	Spain	72	72	Deportivo de La Coruña
198479	P. Arajuuri	30	Finland	72	72	Brøndby IF
199247	Álex Fernández	25	Spain	72	77	Cádiz CF
230479	Jessé Ledeiro	30	Brazil	72	72	Cruzeiro
189263	T. Torun	28	Turkey	72	72	Bursaspor
219216	J. Windass	24	England	72	78	Wigan Athletic
224336	T. Romanczuk	26	Poland	72	74	Jagiellonia Bia?ystok
234832	K. Pedersen	23	Denmark	72	77	Birmingham City
201041	L. Carole	27	France	72	73	RC Strasbourg Alsace
208977	F. Al Muwallad	23	Saudi Arabia	72	77	Al Ittihad
204370	S. van de Streek	25	Netherlands	72	74	FC Utrecht
210258	Renato Santos	26	Portugal	72	72	Málaga CF
153938	Àngel Rangel	35	Spain	72	72	Queens Park Rangers
234578	L. Reyes	27	Mexico	72	73	Club América
243538	K. Letica	21	Croatia	72	80	Club Brugge KV
52306	C. Brunt	33	Northern Ireland	72	72	West Bromwich Albion
